dataset_id,label,n_records,a6_applicable,matched_fraction,n_stratum,mc_ref,mc_ref_is_default,hard_reject_would_fire,n_corroborated,n_contradicted_eligible,n_unverifiable,contradicted_confirmed,contradicted_p_value,hard_reject_reason,elapsed_sec,note
real_russia_kurilislands_general_recent,known_good,813.0,True,1.0,592.0,4.5,False,False,592.0,0.0,0.0,False,1.0,,36.86,"592/592 'Externally corroborated' of the records A6 actually forms a verdict on (592 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_kazakhstan_general_recent,known_good,616.0,True,1.0,145.0,4.5,False,False,145.0,0.0,0.0,False,1.0,,32.14,"145/145 'Externally corroborated' of the records A6 actually forms a verdict on (145 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_turkmenistan_general_recent,known_good,89.0,True,1.0,15.0,4.5,False,False,15.0,0.0,0.0,False,,,11.87,"15/15 'Externally corroborated' of the records A6 actually forms a verdict on (15 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_russia_caucasus_general_recent,known_good,22.0,True,1.0,2.0,4.5,False,False,2.0,0.0,0.0,False,,,9.07,"2/2 'Externally corroborated' of the records A6 actually forms a verdict on (2 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_azerbaijan_general_recent,known_good,60.0,True,1.0,15.0,4.5,False,False,15.0,0.0,0.0,False,,,12.24,"15/15 'Externally corroborated' of the records A6 actually forms a verdict on (15 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_usa_yellowstone_general_recent,known_good,91.0,False,,0.0,,,False,,,,,,,7.74,No records at/above reference-complete stratum (Mc_ref=4.50 + SE 0.02). A(D) falls back to intrinsic-only A1-A5 for the whole dataset.
real_usa_newmadrid_general_recent,known_good,72.0,False,,0.0,,,False,,,,,,,8.28,No records at/above reference-complete stratum (Mc_ref=4.50 + SE 0.03). A(D) falls back to intrinsic-only A1-A5 for the whole dataset.
real_usa_oklahoma_induced_general_recent,known_good,340.0,True,1.0,3.0,4.5,False,False,3.0,0.0,0.0,False,,,22.93,"3/3 'Externally corroborated' of the records A6 actually forms a verdict on (3 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_usa_puertorico_general_recent,known_good,275.0,False,,0.0,,,False,,,,,,,27.11,No records at/above reference-complete stratum (Mc_ref=4.50 + SE 0.07). A(D) falls back to intrinsic-only A1-A5 for the whole dataset.
real_canada_quebec_general_recent,known_good,27.0,False,,0.0,,,False,,,,,,,7.57,No records at/above reference-complete stratum (Mc_ref=4.50 + SE 0.05). A(D) falls back to intrinsic-only A1-A5 for the whole dataset.
real_mexico_baja_general_recent,known_good,53.0,True,1.0,9.0,4.5,False,False,9.0,0.0,0.0,False,,,11.44,"9/9 'Externally corroborated' of the records A6 actually forms a verdict on (9 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_greenland_general_recent,known_good,158.0,True,1.0,43.0,4.5,False,False,43.0,0.0,0.0,False,1.0,,11.27,"43/43 'Externally corroborated' of the records A6 actually forms a verdict on (43 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_newzealand_kaikoura_2016_recent,known_good,86.0,True,1.0,13.0,4.5,False,False,13.0,0.0,0.0,False,,,12.21,"13/13 'Externally corroborated' of the records A6 actually forms a verdict on (13 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_papuanewguinea_general_recent,known_good,1289.0,True,1.0,973.0,4.5,False,False,973.0,0.0,0.0,False,1.0,,37.34,"973/973 'Externally corroborated' of the records A6 actually forms a verdict on (973 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_newcaledonia_general_recent,known_good,77.0,True,1.0,62.0,4.5,False,False,62.0,0.0,0.0,False,1.0,,8.97,"62/62 'Externally corroborated' of the records A6 actually forms a verdict on (62 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_marianaislands_general_recent,known_good,601.0,True,1.0,403.0,4.5,False,False,403.0,0.0,0.0,False,1.0,,21.67,"403/403 'Externally corroborated' of the records A6 actually forms a verdict on (403 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_guam_general_recent,known_good,532.0,True,1.0,149.0,4.5,False,False,149.0,0.0,0.0,False,1.0,,16.02,"149/149 'Externally corroborated' of the records A6 actually forms a verdict on (149 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_indonesia_sumatra_general_recent,known_good,502.0,True,1.0,392.0,4.5,False,False,392.0,0.0,0.0,False,1.0,,19.94,"392/392 'Externally corroborated' of the records A6 actually forms a verdict on (392 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_indonesia_java_general_recent,known_good,184.0,True,1.0,142.0,4.5,False,False,142.0,0.0,0.0,False,1.0,,11.67,"142/142 'Externally corroborated' of the records A6 actually forms a verdict on (142 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_cyprus_general_recent,known_good,34.0,True,1.0,10.0,4.5,False,False,10.0,0.0,0.0,False,,,7.74,"10/10 'Externally corroborated' of the records A6 actually forms a verdict on (10 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_poland_general_recent,known_good,37.0,True,1.0,3.0,4.5,False,False,3.0,0.0,0.0,False,,,9.15,"3/3 'Externally corroborated' of the records A6 actually forms a verdict on (3 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_myanmar_sagaing_general_recent,known_good,291.0,True,1.0,81.0,4.5,False,False,81.0,0.0,0.0,False,1.0,,13.05,"81/81 'Externally corroborated' of the records A6 actually forms a verdict on (81 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_vietnam_general_recent,known_good,53.0,True,1.0,4.0,4.5,False,False,4.0,0.0,0.0,False,,,6.93,"4/4 'Externally corroborated' of the records A6 actually forms a verdict on (4 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_philippines_luzon_general_recent,known_good,382.0,True,1.0,162.0,4.5,False,False,162.0,0.0,0.0,False,1.0,,19.25,"162/162 'Externally corroborated' of the records A6 actually forms a verdict on (162 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_philippines_mindanao_general_recent,known_good,2173.0,True,1.0,920.0,4.5,False,False,920.0,0.0,0.0,False,1.0,,48.61,"920/920 'Externally corroborated' of the records A6 actually forms a verdict on (920 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_usa_virginia_2011_recent,known_good,56.0,False,,0.0,,,False,,,,,,,8.53,No records at/above reference-complete stratum (Mc_ref=4.50 + SE 0.23). A(D) falls back to intrinsic-only A1-A5 for the whole dataset.
real_usa_nevada_basinrange_general_recent,known_good,376.0,True,1.0,8.0,4.5,False,False,8.0,0.0,0.0,False,,,15.61,"8/8 'Externally corroborated' of the records A6 actually forms a verdict on (8 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_usa_utah_wasatch_general_recent,known_good,61.0,False,,0.0,,,False,,,,,,,10.83,No records at/above reference-complete stratum (Mc_ref=4.50 + SE 0.04). A(D) falls back to intrinsic-only A1-A5 for the whole dataset.
real_haiti_2010_recent,known_good,51.0,True,1.0,5.0,4.5,False,False,5.0,0.0,0.0,False,,,28.22,"5/5 'Externally corroborated' of the records A6 actually forms a verdict on (5 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_guadeloupe_martinique_general_recent,known_good,41.0,True,1.0,9.0,4.5,False,False,9.0,0.0,0.0,False,,,7.21,"9/9 'Externally corroborated' of the records A6 actually forms a verdict on (9 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_china_tibet_plateau_general_early,known_good,437.0,False,,0.0,,,False,,,,,,,16.87,No records at/above reference-complete stratum (Mc_ref=4.60 + SE nan). A(D) falls back to intrinsic-only A1-A5 for the whole dataset.
real_pakistan_general_early,known_good,577.0,True,1.0,161.0,4.599999999999998,False,False,161.0,0.0,0.0,False,1.0,,21.77,"161/161 'Externally corroborated' of the records A6 actually forms a verdict on (161 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_venezuela_general_early,known_good,249.0,False,,0.0,,,False,,,,,,,22.9,No records at/above reference-complete stratum (Mc_ref=5.00 + SE nan). A(D) falls back to intrinsic-only A1-A5 for the whole dataset.
real_trinidadtobago_general_early,known_good,109.0,False,,0.0,,,False,,,,,,,12.61,No records at/above reference-complete stratum (Mc_ref=5.30 + SE nan). A(D) falls back to intrinsic-only A1-A5 for the whole dataset.
real_honduras_general_early,known_good,380.0,True,1.0,66.0,4.5,False,False,66.0,0.0,0.0,False,1.0,,21.51,"66/66 'Externally corroborated' of the records A6 actually forms a verdict on (66 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_mexico_oaxaca_general_early,known_good,859.0,True,1.0,142.0,4.5,False,False,142.0,0.0,0.0,False,1.0,,30.14,"142/142 'Externally corroborated' of the records A6 actually forms a verdict on (142 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_norway_general_early,known_good,35.0,True,1.0,4.0,4.5,False,False,4.0,0.0,0.0,False,,,14.48,"4/4 'Externally corroborated' of the records A6 actually forms a verdict on (4 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_romania_vrancea_general_early,known_good,100.0,True,1.0,12.0,4.5,False,False,12.0,0.0,0.0,False,,,11.7,"12/12 'Externally corroborated' of the records A6 actually forms a verdict on (12 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_bulgaria_general_early,known_good,43.0,True,1.0,5.0,4.5,False,False,5.0,0.0,0.0,False,,,13.79,"5/5 'Externally corroborated' of the records A6 actually forms a verdict on (5 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_france_general_early,known_good,743.0,True,1.0,6.0,4.5,False,False,6.0,0.0,0.0,False,,,22.12,"6/6 'Externally corroborated' of the records A6 actually forms a verdict on (6 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_germany_general_early,known_good,835.0,True,1.0,4.0,4.5,False,False,4.0,0.0,0.0,False,,,19.26,"4/4 'Externally corroborated' of the records A6 actually forms a verdict on (4 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_jordan_general_early,known_good,76.0,True,1.0,3.0,4.5,False,False,3.0,0.0,0.0,False,,,22.82,"3/3 'Externally corroborated' of the records A6 actually forms a verdict on (3 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_israel_deadsea_general_early,known_good,21.0,True,1.0,1.0,4.5,False,False,1.0,0.0,0.0,False,,,15.55,"1/1 'Externally corroborated' of the records A6 actually forms a verdict on (1 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_syria_general_early,known_good,74.0,True,1.0,6.0,4.5,False,False,6.0,0.0,0.0,False,,,15.06,"6/6 'Externally corroborated' of the records A6 actually forms a verdict on (6 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
real_egypt_general_early,known_good,206.0,True,1.0,23.0,4.5,False,False,23.0,0.0,0.0,False,1.0,,16.64,"23/23 'Externally corroborated' of the records A6 actually forms a verdict on (23 reference-complete-stratum total; 0 'Externally unverifiable' excluded and scored via intrinsic A1-A5 instead; 0 contradicted-eligible, not statistically confirmed)."
